long,lat,order,hole,piece,group,id
-82.34837189,41.41560338,13410,FALSE,1,3.1,3
-82.34725037,41.41467527,13411,FALSE,1,3.1,3
-82.3464567,41.41413962,13412,FALSE,1,3.1,3
-82.34554105,41.41372699,13413,FALSE,1,3.1,3
-82.34434326,41.41279524,13414,FALSE,1,3.1,3
-82.34358034,41.41188092,13415,FALSE,1,3.1,3
-82.34306906,41.41078353,13416,FALSE,1,3.1,3
-82.34273334,41.41042266,13417,FALSE,1,3.1,3
-82.3423291,41.41027425,13418,FALSE,1,3.1,3
-82.34171878,41.41017778,13419,FALSE,1,3.1,3
-82.34119208,41.41018391,13420,FALSE,1,3.1,3
-82.33984956,41.41059134,13421,FALSE,1,3.1,3
-82.33911686,41.41070794,13422,FALSE,1,3.1,3
-82.33825475,41.41034867,13423,FALSE,1,3.1,3
-82.33761396,41.40958601,13424,FALSE,1,3.1,3
-82.33752978,41.40912763,13425,FALSE,1,3.1,3
-82.33717912,41.40856426,13426,FALSE,1,3.1,3
-82.3361795,41.40782378,13427,FALSE,1,3.1,3
-82.33511131,41.40680036,13428,FALSE,1,3.1,3
-82.33462323,41.40620705,13429,FALSE,1,3.1,3
-82.33437117,41.40571008,13430,FALSE,1,3.1,3
-82.33350151,41.40470236,13431,FALSE,1,3.1,3
-82.33312004,41.40451312,13432,FALSE,1,3.1,3
-82.33152539,41.40459911,13433,FALSE,1,3.1,3
-82.33099122,41.40471337,13434,FALSE,1,3.1,3
-82.3303886,41.40469781,13435,FALSE,1,3.1,3
-82.32995383,41.40464429,13436,FALSE,1,3.1,3
-82.3295263,41.40445107,13437,FALSE,1,3.1,3
-82.3288396,41.40392307,13438,FALSE,1,3.1,3
-82.32860311,41.40365559,13439,FALSE,1,3.1,3
-82.32850418,41.40333248,13440,FALSE,1,3.1,3
-82.32870223,41.40275825,13441,FALSE,1,3.1,3
-82.32999191,41.40225699,13442,FALSE,1,3.1,3
-82.32966361,41.40260305,13443,FALSE,1,3.1,3
-82.32948817,41.40298337,13444,FALSE,1,3.1,3
-82.32969407,41.40385917,13445,FALSE,1,3.1,3
-82.33040377,41.40410318,13446,FALSE,1,3.1,3
-82.33106771,41.40404597,13447,FALSE,1,3.1,3
-82.33167041,41.40379131,13448,FALSE,1,3.1,3
-82.33247891,41.40369189,13449,FALSE,1,3.1,3
-82.33329557,41.40379053,13450,FALSE,1,3.1,3
-82.33385234,41.40399575,13451,FALSE,1,3.1,3
-82.33535535,41.4059914,13452,FALSE,1,3.1,3
-82.33645416,41.40708652,13453,FALSE,1,3.1,3
-82.33862093,41.40864209,13454,FALSE,1,3.1,3
-82.34019281,41.40926332,13455,FALSE,1,3.1,3
-82.3415662,41.40952204,13456,FALSE,1,3.1,3
-82.34358789,41.40974167,13457,FALSE,1,3.1,3
-82.3444884,41.41151005,13458,FALSE,1,3.1,3
-82.34484673,41.41200576,13459,FALSE,1,3.1,3
-82.34532742,41.41230638,13460,FALSE,1,3.1,3
-82.3457167,41.41268914,13461,FALSE,1,3.1,3
-82.34693726,41.41327384,13462,FALSE,1,3.1,3
-82.34882204,41.41498563,13463,FALSE,1,3.1,3
-82.35009601,41.41592545,13464,FALSE,1,3.1,3
-82.35101161,41.41647766,13465,FALSE,1,3.1,3
-82.3513932,41.41664882,13466,FALSE,1,3.1,3
-82.3514162,41.41647741,13467,FALSE,1,3.1,3
-82.35085144,41.41602018,13468,FALSE,1,3.1,3
-82.35071421,41.41472028,13469,FALSE,1,3.1,3
-82.35059208,41.41451004,13470,FALSE,1,3.1,3
-82.35030965,41.41439626,13471,FALSE,1,3.1,3
-82.35033265,41.41420685,13472,FALSE,1,3.1,3
-82.35058424,41.41416787,13473,FALSE,1,3.1,3
-82.35088947,41.41428138,13474,FALSE,1,3.1,3
-82.35101946,41.41452755,13475,FALSE,1,3.1,3
-82.35110314,41.41573351,13476,FALSE,1,3.1,3
-82.35123304,41.41592113,13477,FALSE,1,3.1,3
-82.35146174,41.4158599,13478,FALSE,1,3.1,3
-82.35147712,41.41450867,13479,FALSE,1,3.1,3
-82.35165255,41.41424091,13480,FALSE,1,3.1,3
-82.35192723,41.41414311,13481,FALSE,1,3.1,3
-82.35207993,41.41427643,13482,FALSE,1,3.1,3
-82.35193507,41.41446727,13483,FALSE,1,3.1,3
-82.35191188,41.41484584,13484,FALSE,1,3.1,3
-82.35199603,41.41647061,13485,FALSE,1,3.1,3
-82.35220192,41.41666185,13486,FALSE,1,3.1,3
-82.35250707,41.4166988,13487,FALSE,1,3.1,3
-82.35278166,41.41650642,13488,FALSE,1,3.1,3
-82.35279701,41.41529931,13489,FALSE,1,3.1,3
-82.35276665,41.41489885,13490,FALSE,1,3.1,3
-82.35264459,41.41469313,13491,FALSE,1,3.1,3
-82.35241563,41.41454269,13492,FALSE,1,3.1,3
-82.35236227,41.41433166,13493,FALSE,1,3.1,3
-82.35263703,41.41431042,13494,FALSE,1,3.1,3
-82.35297254,41.41444158,13495,FALSE,1,3.1,3
-82.35312506,41.41469199,13496,FALSE,1,3.1,3
-82.35320907,41.41591145,13497,FALSE,1,3.1,3
-82.35306419,41.41698498,13498,FALSE,1,3.1,3
-82.35275894,41.41726778,13499,FALSE,1,3.1,3
-82.35269043,41.41746224,13500,FALSE,1,3.1,3
-82.35299557,41.41782344,13501,FALSE,1,3.1,3
-82.35337681,41.41797658,13502,FALSE,1,3.1,3
-82.35365149,41.41791481,13503,FALSE,1,3.1,3
-82.35418563,41.41770587,13504,FALSE,1,3.1,3
-82.35438387,41.41754592,13505,FALSE,1,3.1,3
-82.35453658,41.41731895,13506,FALSE,1,3.1,3
-82.35458237,41.41682303,13507,FALSE,1,3.1,3
-82.35483407,41.41687862,13508,FALSE,1,3.1,3
-82.35481912,41.4177975,13509,FALSE,1,3.1,3
-82.35368196,41.41831977,13510,FALSE,1,3.1,3
-82.35383459,41.41846659,13511,FALSE,1,3.1,3
-82.35439163,41.41869422,13512,FALSE,1,3.1,3
-82.3568177,41.41942677,13513,FALSE,1,3.1,3
-82.35765695,41.41988074,13514,FALSE,1,3.1,3
-82.35788587,41.42022481,13515,FALSE,1,3.1,3
-82.35799303,41.42098914,13516,FALSE,1,3.1,3
-82.35827532,41.42125602,13517,FALSE,1,3.1,3
-82.35873276,41.42142176,13518,FALSE,1,3.1,3
-82.3591142,41.42142177,13519,FALSE,1,3.1,3
-82.36030465,41.42182204,13520,FALSE,1,3.1,3
-82.36287584,41.42168807,13521,FALSE,1,3.1,3
-82.36368454,41.42175056,13522,FALSE,1,3.1,3
-82.36411965,41.421867,13523,FALSE,1,3.1,3
-82.36508835,41.42239144,13524,FALSE,1,3.1,3
-82.36519538,41.42350254,13525,FALSE,1,3.1,3
-82.3651188,41.42388174,13526,FALSE,1,3.1,3
-82.36417276,41.4255142,13527,FALSE,1,3.1,3
-82.3642645,41.42811163,13528,FALSE,1,3.1,3
-82.36456961,41.42807199,13529,FALSE,1,3.1,3
-82.36450852,41.42669014,13530,FALSE,1,3.1,3
-82.36474499,41.42655223,13531,FALSE,1,3.1,3
-82.36534017,41.42563097,13532,FALSE,1,3.1,3
-82.36572924,41.42529761,13533,FALSE,1,3.1,3
-82.36623292,41.42507997,13534,FALSE,1,3.1,3
-82.36663722,41.42524181,13535,FALSE,1,3.1,3
-82.36670616,41.42546166,13536,FALSE,1,3.1,3
-82.36699573,41.4254312,13537,FALSE,1,3.1,3
-82.36770539,41.42504899,13538,FALSE,1,3.1,3
-82.36836172,41.42487007,13539,FALSE,1,3.1,3
-82.3693077,41.42427337,13540,FALSE,1,3.1,3
-82.37106271,41.42243759,13541,FALSE,1,3.1,3
-82.37306931,41.42186427,13542,FALSE,1,3.1,3
-82.37445797,41.42128478,13543,FALSE,1,3.1,3
-82.37543444,41.42077323,13544,FALSE,1,3.1,3
-82.37628133,41.42046589,13545,FALSE,1,3.1,3
-82.37770074,41.42007063,13546,FALSE,1,3.1,3
-82.37883739,41.41962019,13547,FALSE,1,3.1,3
-82.38030991,41.41935037,13548,FALSE,1,3.1,3
-82.38095861,41.41904536,13549,FALSE,1,3.1,3
-82.38184352,41.41882309,13550,FALSE,1,3.1,3
-82.38307975,41.41880375,13551,FALSE,1,3.1,3
-82.38552864,41.41814834,13552,FALSE,1,3.1,3
-82.38617718,41.41815405,13553,FALSE,1,3.1,3
-82.38674205,41.41793558,13554,FALSE,1,3.1,3
-82.38846635,41.41760407,13555,FALSE,1,3.1,3
-82.38914513,41.41737972,13556,FALSE,1,3.1,3
-82.39273134,41.41535488,13557,FALSE,1,3.1,3
-82.39550868,41.41394771,13558,FALSE,1,3.1,3
-82.3985529,41.41255974,13559,FALSE,1,3.1,3
-82.39892665,41.41218591,13560,FALSE,1,3.1,3
-82.39952972,41.4119399,13561,FALSE,1,3.1,3
-82.40256619,41.41117341,13562,FALSE,1,3.1,3
-82.40321482,41.41089079,13563,FALSE,1,3.1,3
-82.4056486,41.40950557,13564,FALSE,1,3.1,3
-82.40641919,41.4091584,13565,FALSE,1,3.1,3
-82.40950935,41.4080488,13566,FALSE,1,3.1,3
-82.41298115,41.40623188,13567,FALSE,1,3.1,3
-82.41443084,41.40570519,13568,FALSE,1,3.1,3
-82.41517832,41.40522765,13569,FALSE,1,3.1,3
-82.41888634,41.40354275,13570,FALSE,1,3.1,3
-82.41963412,41.40304716,13571,FALSE,1,3.1,3
-82.42119839,41.40231181,13572,FALSE,1,3.1,3
-82.42242682,41.4015896,13573,FALSE,1,3.1,3
-82.42325069,41.40125967,13574,FALSE,1,3.1,3
-82.42387631,41.40087365,13575,FALSE,1,3.1,3
-82.42532592,41.40047292,13576,FALSE,1,3.1,3
-82.42541747,41.40019707,13577,FALSE,1,3.1,3
-82.42512784,41.3996197,13578,FALSE,1,3.1,3
-82.42532597,41.39845534,13579,FALSE,1,3.1,3
-82.425204,41.39790292,13580,FALSE,1,3.1,3
-82.42441813,41.39693988,13581,FALSE,1,3.1,3
-82.42408992,41.39563791,13582,FALSE,1,3.1,3
-82.42425036,41.39600072,13583,FALSE,1,3.1,3
-82.4249521,41.39694679,13584,FALSE,1,3.1,3
-82.42552458,41.39739906,13585,FALSE,1,3.1,3
-82.42582204,41.39789077,13586,FALSE,1,3.1,3
-82.42605857,41.39845078,13587,FALSE,1,3.1,3
-82.42598216,41.3990597,13588,FALSE,1,3.1,3
-82.42574563,41.39952649,13589,FALSE,1,3.1,3
-82.42607387,41.39978363,13590,FALSE,1,3.1,3
-82.42667648,41.39974915,13591,FALSE,1,3.1,3
-82.42837809,41.39897597,13592,FALSE,1,3.1,3
-82.43146062,41.39782984,13593,FALSE,1,3.1,3
-82.4370836,41.39587285,13594,FALSE,1,3.1,3
-82.43764811,41.39573971,13595,FALSE,1,3.1,3
-82.43960908,41.39500817,13596,FALSE,1,3.1,3
-82.44195919,41.39426271,13597,FALSE,1,3.1,3
-82.44238624,41.39418531,13598,FALSE,1,3.1,3
-82.44256166,41.39388588,13599,FALSE,1,3.1,3
-82.4425389,41.39363397,13600,FALSE,1,3.1,3
-82.44214976,41.39348121,13601,FALSE,1,3.1,3
-82.44150883,41.3933181,13602,FALSE,1,3.1,3
-82.43990682,41.39335615,13603,FALSE,1,3.1,3
-82.43952525,41.39312224,13604,FALSE,1,3.1,3
-82.43790775,41.39186344,13605,FALSE,1,3.1,3
-82.43744237,41.39138737,13606,FALSE,1,3.1,3
-82.43736605,41.39102804,13607,FALSE,1,3.1,3
-82.43780104,41.39148197,13608,FALSE,1,3.1,3
-82.43832746,41.39182667,13609,FALSE,1,3.1,3
-82.43910545,41.39215472,13610,FALSE,1,3.1,3
-82.43976176,41.39259237,13611,FALSE,1,3.1,3
-82.4411581,41.39295771,13612,FALSE,1,3.1,3
-82.44216506,41.39297212,13613,FALSE,1,3.1,3
-82.44314166,41.39313553,13614,FALSE,1,3.1,3
-82.44390487,41.39314848,13615,FALSE,1,3.1,3
-82.44475181,41.39290818,13616,FALSE,1,3.1,3
-82.44526295,41.39257752,13617,FALSE,1,3.1,3
-82.44553738,41.39207418,13618,FALSE,1,3.1,3
-82.44677376,41.39188302,13619,FALSE,1,3.1,3
-82.44790294,41.39134192,13620,FALSE,1,3.1,3
-82.44903959,41.39093582,13621,FALSE,1,3.1,3
-82.45325879,41.38968923,13622,FALSE,1,3.1,3
-82.45565475,41.38873575,13623,FALSE,1,3.1,3
-82.45882859,41.38676809,13624,FALSE,1,3.1,3
-82.45975201,41.38636008,13625,FALSE,1,3.1,3
-82.46093446,41.38602083,13626,FALSE,1,3.1,3
-82.46243002,41.38572713,13627,FALSE,1,3.1,3
-82.46529111,41.38501074,13628,FALSE,1,3.1,3
-82.46647364,41.38431115,13629,FALSE,1,3.1,3
-82.46865573,41.38360331,13630,FALSE,1,3.1,3
-82.46983834,41.38340809,13631,FALSE,1,3.1,3
-82.47121961,41.38330488,13632,FALSE,1,3.1,3
-82.47205865,41.38332119,13633,FALSE,1,3.1,3
-82.47312715,41.38310487,13634,FALSE,1,3.1,3
-82.47316517,41.38202353,13635,FALSE,1,3.1,3
-82.47406552,41.38180935,13636,FALSE,1,3.1,3
-82.4740502,41.38242203,13637,FALSE,1,3.1,3
-82.4735694,41.38256329,13638,FALSE,1,3.1,3
-82.47358476,41.38294589,13639,FALSE,1,3.1,3
-82.47403492,41.3829041,13640,FALSE,1,3.1,3
-82.47518697,41.38271372,13641,FALSE,1,3.1,3
-82.47587377,41.38249325,13642,FALSE,1,3.1,3
-82.47794894,41.38203881,13643,FALSE,1,3.1,3
-82.47884927,41.38192367,13644,FALSE,1,3.1,3
-82.48284731,41.38076439,13645,FALSE,1,3.1,3
-82.48428163,41.3804667,13646,FALSE,1,3.1,3
-82.48871457,41.38040949,13647,FALSE,1,3.1,3
-82.49078227,41.38048632,13648,FALSE,1,3.1,3
-82.49201052,41.3808217,13649,FALSE,1,3.1,3
-82.49273542,41.38089787,13650,FALSE,1,3.1,3
-82.49661142,41.38098268,13651,FALSE,1,3.1,3
-82.4979085,41.38117298,13652,FALSE,1,3.1,3
-82.50281432,41.38165401,13653,FALSE,1,3.1,3
-82.50418007,41.38195143,13654,FALSE,1,3.1,3
-82.50537809,41.38213844,13655,FALSE,1,3.1,3
-82.50653787,41.38222236,13656,FALSE,1,3.1,3
-82.50768224,41.38243256,13657,FALSE,1,3.1,3
-82.50837681,41.38269818,13658,FALSE,1,3.1,3
-82.50933029,41.38279828,13659,FALSE,1,3.1,3
-82.51029921,41.3830648,13660,FALSE,1,3.1,3
-82.51182526,41.38326096,13661,FALSE,1,3.1,3
-82.51240507,41.38346051,13662,FALSE,1,3.1,3
-82.51321402,41.38358049,13663,FALSE,1,3.1,3
-82.51397697,41.38357046,13664,FALSE,1,3.1,3
-82.51510619,41.38314129,13665,FALSE,1,3.1,3
-82.51550276,41.38399625,13666,FALSE,1,3.1,3
-82.51776132,41.38454297,13667,FALSE,1,3.1,3
-82.51844055,41.38485377,13668,FALSE,1,3.1,3
-82.51994336,41.38536536,13669,FALSE,1,3.1,3
-82.52188895,41.38590262,13670,FALSE,1,3.1,3
-82.52291889,41.38610518,13671,FALSE,1,3.1,3
-82.52476571,41.38682833,13672,FALSE,1,3.1,3
-82.52690947,41.38734937,13673,FALSE,1,3.1,3
-82.5278249,41.38772003,13674,FALSE,1,3.1,3
-82.52979369,41.38881078,13675,FALSE,1,3.1,3
-82.53102218,41.38917276,13676,FALSE,1,3.1,3
-82.53184586,41.38969323,13677,FALSE,1,3.1,3
-82.5330361,41.39030338,13678,FALSE,1,3.1,3
-82.53595843,41.39149843,13679,FALSE,1,3.1,3
-82.53930034,41.39358399,13680,FALSE,1,3.1,3
-82.54323712,41.39563447,13681,FALSE,1,3.1,3
-82.54482424,41.39597798,13682,FALSE,1,3.1,3
-82.54488527,41.39697695,13683,FALSE,1,3.1,3
-82.54573213,41.39714123,13684,FALSE,1,3.1,3
-82.5476779,41.39767805,13685,FALSE,1,3.1,3
-82.54838741,41.39764599,13686,FALSE,1,3.1,3
-82.54979143,41.39635261,13687,FALSE,1,3.1,3
-82.54886819,41.39438797,13688,FALSE,1,3.1,3
-82.54941009,41.3941465,13689,FALSE,1,3.1,3
-82.5504016,41.39585351,13690,FALSE,1,3.1,3
-82.55108832,41.39539842,13691,FALSE,1,3.1,3
-82.55163025,41.3948597,13692,FALSE,1,3.1,3
-82.55170667,41.3943948,13693,FALSE,1,3.1,3
-82.54996698,41.39115316,13694,FALSE,1,3.1,3
-82.55050874,41.39090718,13695,FALSE,1,3.1,3
-82.55141663,41.39255676,13696,FALSE,1,3.1,3
-82.55220253,41.39256419,13697,FALSE,1,3.1,3
-82.55268296,41.39249016,13698,FALSE,1,3.1,3
-82.55297307,41.39213047,13699,FALSE,1,3.1,3
-82.55313327,41.3914798,13700,FALSE,1,3.1,3
-82.5532479,41.38927602,13701,FALSE,1,3.1,3
-82.55320188,41.38793908,13702,FALSE,1,3.1,3
-82.552752,41.38791362,13703,FALSE,1,3.1,3
-82.5521415,41.38771919,13704,FALSE,1,3.1,3
-82.55179046,41.38735463,13705,FALSE,1,3.1,3
-82.55117229,41.38628661,13706,FALSE,1,3.1,3
-82.55097406,41.38547864,13707,FALSE,1,3.1,3
-82.55087487,41.38393075,13708,FALSE,1,3.1,3
-82.55158474,41.38171896,13709,FALSE,1,3.1,3
-82.551821,41.38123389,13710,FALSE,1,3.1,3
-82.55286653,41.3799543,13711,FALSE,1,3.1,3
-82.5545677,41.37830557,13712,FALSE,1,3.1,3
-82.55546056,41.37755494,13713,FALSE,1,3.1,3
-82.55595645,41.3768637,13714,FALSE,1,3.1,3
-82.55610897,41.37637976,13715,FALSE,1,3.1,3
-82.55604059,41.37586277,13716,FALSE,1,3.1,3
-82.55579646,41.37562288,13717,FALSE,1,3.1,3
-82.55515537,41.37537933,13718,FALSE,1,3.1,3
-82.55299604,41.37539045,13719,FALSE,1,3.1,3
-82.55116509,41.37555474,13720,FALSE,1,3.1,3
-82.5492577,41.37545881,13721,FALSE,1,3.1,3
-82.54831911,41.37510214,13722,FALSE,1,3.1,3
-82.54771648,41.37452478,13723,FALSE,1,3.1,3
-82.54725849,41.37383738,13724,FALSE,1,3.1,3
-82.5470222,41.37320105,13725,FALSE,1,3.1,3
-82.54704494,41.37239461,13726,FALSE,1,3.1,3
-82.54822759,41.36734824,13727,FALSE,1,3.1,3
-82.54853277,41.36639839,13728,FALSE,1,3.1,3
-82.54947136,41.36494913,13729,FALSE,1,3.1,3
-82.5501123,41.36421543,13730,FALSE,1,3.1,3
-82.55082932,41.36363382,13731,FALSE,1,3.1,3
-82.54905923,41.36657145,13732,FALSE,1,3.1,3
-82.54835715,41.36852643,13733,FALSE,1,3.1,3
-82.54763997,41.37227402,13734,FALSE,1,3.1,3
-82.54759407,41.37289163,13735,FALSE,1,3.1,3
-82.54790722,41.3737431,13736,FALSE,1,3.1,3
-82.54831132,41.37423756,13737,FALSE,1,3.1,3
-82.54969989,41.37472329,13738,FALSE,1,3.1,3
-82.55037158,41.37484035,13739,FALSE,1,3.1,3
-82.55129458,41.37485494,13740,FALSE,1,3.1,3
-82.55429307,41.3745398,13741,FALSE,1,3.1,3
-82.55510192,41.37457842,13742,FALSE,1,3.1,3
-82.55594136,41.37475624,13743,FALSE,1,3.1,3
-82.55696349,41.37544948,13744,FALSE,1,3.1,3
-82.5571392,41.37600104,13745,FALSE,1,3.1,3
-82.55708558,41.37687096,13746,FALSE,1,3.1,3
-82.55668133,41.37740784,13747,FALSE,1,3.1,3
-82.55537666,41.37891164,13748,FALSE,1,3.1,3
-82.55416337,41.38001788,13749,FALSE,1,3.1,3
-82.55332408,41.38110555,13750,FALSE,1,3.1,3
-82.55256874,41.38179577,13751,FALSE,1,3.1,3
-82.55204236,41.38252793,13752,FALSE,1,3.1,3
-82.55185917,41.38313838,13753,FALSE,1,3.1,3
-82.55182859,41.38417911,13754,FALSE,1,3.1,3
-82.55189722,41.38488074,13755,FALSE,1,3.1,3
-82.5521569,41.38564735,13756,FALSE,1,3.1,3
-82.55251528,41.38588121,13757,FALSE,1,3.1,3
-82.55301883,41.38580687,13758,FALSE,1,3.1,3
-82.5537667,41.38522483,13759,FALSE,1,3.1,3
-82.5539879,41.38537947,13760,FALSE,1,3.1,3
-82.55372857,41.38558563,13761,FALSE,1,3.1,3
-82.55328613,41.38628064,13762,FALSE,1,3.1,3
-82.55370558,41.38634704,13763,FALSE,1,3.1,3
-82.55464406,41.38587502,13764,FALSE,1,3.1,3
-82.5549645,41.38558246,13765,FALSE,1,3.1,3
-82.55417879,41.38444917,13766,FALSE,1,3.1,3
-82.55460572,41.38421823,13767,FALSE,1,3.1,3
-82.55520858,41.38497119,13768,FALSE,1,3.1,3
-82.55633804,41.38473526,13769,FALSE,1,3.1,3
-82.55905399,41.38307275,13770,FALSE,1,3.1,3
-82.56231219,41.38019586,13771,FALSE,1,3.1,3
-82.56331918,41.3791734,13772,FALSE,1,3.1,3
-82.564319,41.37775922,13773,FALSE,1,3.1,3
-82.56492165,41.37730068,13774,FALSE,1,3.1,3
-82.56549365,41.37707674,13775,FALSE,1,3.1,3
-82.56636345,41.37700637,13776,FALSE,1,3.1,3
-82.56808788,41.37671719,13777,FALSE,1,3.1,3
-82.56856845,41.37646746,13778,FALSE,1,3.1,3
-82.56934677,41.37462841,13779,FALSE,1,3.1,3
-82.57011009,41.37341105,13780,FALSE,1,3.1,3
-82.57349768,41.3708113,13781,FALSE,1,3.1,3
-82.57430649,41.36993557,13782,FALSE,1,3.1,3
-82.575527,41.36836064,13783,FALSE,1,3.1,3
-82.57687753,41.3663696,13784,FALSE,1,3.1,3
-82.57589328,41.36836464,13785,FALSE,1,3.1,3
-82.57504642,41.36965974,13786,FALSE,1,3.1,3
-82.57451997,41.37026591,13787,FALSE,1,3.1,3
-82.57339836,41.37132607,13788,FALSE,1,3.1,3
-82.57026241,41.37374674,13789,FALSE,1,3.1,3
-82.56991132,41.37425142,13790,FALSE,1,3.1,3
-82.56909493,41.37646479,13791,FALSE,1,3.1,3
-82.56877478,41.37684295,13792,FALSE,1,3.1,3
-82.56701956,41.37734422,13793,FALSE,1,3.1,3
-82.56591333,41.3774043,13794,FALSE,1,3.1,3
-82.56523437,41.37762519,13795,FALSE,1,3.1,3
-82.56439508,41.37850128,13796,FALSE,1,3.1,3
-82.5639298,41.37915611,13797,FALSE,1,3.1,3
-82.55988598,41.38298042,13798,FALSE,1,3.1,3
-82.55732988,41.38482544,13799,FALSE,1,3.1,3
-82.55633768,41.38531622,13800,FALSE,1,3.1,3
-82.55622342,41.38546188,13801,FALSE,1,3.1,3
-82.55658206,41.38547054,13802,FALSE,1,3.1,3
-82.55665819,41.38598292,13803,FALSE,1,3.1,3
-82.5556434,41.38602815,13804,FALSE,1,3.1,3
-82.55549852,41.38727309,13805,FALSE,1,3.1,3
-82.55403346,41.38729287,13806,FALSE,1,3.1,3
-82.55385036,41.38778172,13807,FALSE,1,3.1,3
-82.55382015,41.3900294,13808,FALSE,1,3.1,3
-82.55396484,41.39094167,13809,FALSE,1,3.1,3
-82.55401077,41.3922741,13810,FALSE,1,3.1,3
-82.55352245,41.39364976,13811,FALSE,1,3.1,3
-82.55311033,41.39425429,13812,FALSE,1,3.1,3
-82.55341569,41.39429971,13813,FALSE,1,3.1,3
-82.55379717,41.39482599,13814,FALSE,1,3.1,3
-82.55327815,41.39517976,13815,FALSE,1,3.1,3
-82.5524618,41.39527633,13816,FALSE,1,3.1,3
-82.5520422,41.39539457,13817,FALSE,1,3.1,3
-82.5512869,41.39612531,13818,FALSE,1,3.1,3
-82.55067654,41.39702523,13819,FALSE,1,3.1,3
-82.55261431,41.39722431,13820,FALSE,1,3.1,3
-82.55343075,41.39724032,13821,FALSE,1,3.1,3
-82.5540107,41.39743516,13822,FALSE,1,3.1,3
-82.55623098,41.39855359,13823,FALSE,1,3.1,3
-82.55695579,41.39875546,13824,FALSE,1,3.1,3
-82.55858834,41.39947647,13825,FALSE,1,3.1,3
-82.55996957,41.40019185,13826,FALSE,1,3.1,3
-82.56311317,41.40206323,13827,FALSE,1,3.1,3
-82.56435655,41.40259128,13828,FALSE,1,3.1,3
-82.56690488,41.4040293,13829,FALSE,1,3.1,3
-82.56887368,41.40525899,13830,FALSE,1,3.1,3
-82.56961385,41.40586139,13831,FALSE,1,3.1,3
-82.57104812,41.40679659,13832,FALSE,1,3.1,3
-82.57240624,41.4074716,13833,FALSE,1,3.1,3
-82.57440538,41.40824592,13834,FALSE,1,3.1,3
-82.57887631,41.40934214,13835,FALSE,1,3.1,3
-82.58034894,41.40983084,13836,FALSE,1,3.1,3
-82.5817757,41.41015353,13837,FALSE,1,3.1,3
-82.58321773,41.41082726,13838,FALSE,1,3.1,3
-82.58457588,41.41129497,13839,FALSE,1,3.1,3
-82.58539983,41.41179703,13840,FALSE,1,3.1,3
-82.58695632,41.41239258,13841,FALSE,1,3.1,3
-82.59088575,41.414401,13842,FALSE,1,3.1,3
-82.59106122,41.41408333,13843,FALSE,1,3.1,3
-82.59130518,41.41232808,13844,FALSE,1,3.1,3
-82.59157224,41.41188755,13845,FALSE,1,3.1,3
-82.59263311,41.41108026,13846,FALSE,1,3.1,3
-82.5928543,41.41133391,13847,FALSE,1,3.1,3
-82.59209114,41.41231272,13848,FALSE,1,3.1,3
-82.59209127,41.41250186,13849,FALSE,1,3.1,3
-82.5923658,41.41267371,13850,FALSE,1,3.1,3
-82.59307564,41.41238918,13851,FALSE,1,3.1,3
-82.59312878,41.41255958,13852,FALSE,1,3.1,3
-82.59289229,41.41287359,13853,FALSE,1,3.1,3
-82.59251844,41.41316699,13854,FALSE,1,3.1,3
-82.59190057,41.41317553,13855,FALSE,1,3.1,3
-82.59175541,41.41344774,13856,FALSE,1,3.1,3
-82.59149585,41.41471682,13857,FALSE,1,3.1,3
-82.59201479,41.41517352,13858,FALSE,1,3.1,3
-82.59273222,41.41562746,13859,FALSE,1,3.1,3
-82.59405193,41.4167486,13860,FALSE,1,3.1,3
-82.59711166,41.41843557,13861,FALSE,1,3.1,3
-82.60044586,41.42086174,13862,FALSE,1,3.1,3
-82.60065184,41.42137678,13863,FALSE,1,3.1,3
-82.60074359,41.42220415,13864,FALSE,1,3.1,3
-82.60090357,41.42256672,13865,FALSE,1,3.1,3
-82.60123181,41.42276031,13866,FALSE,1,3.1,3
-82.60154451,41.42270192,13867,FALSE,1,3.1,3
-82.60192605,41.42226428,13868,FALSE,1,3.1,3
-82.60195657,41.42198463,13869,FALSE,1,3.1,3
-82.60243716,41.42191039,13870,FALSE,1,3.1,3
-82.60301706,41.42236169,13871,FALSE,1,3.1,3
-82.60390984,41.42289869,13872,FALSE,1,3.1,3
-82.60540508,41.42361644,13873,FALSE,1,3.1,3
-82.60651175,41.42427203,13874,FALSE,1,3.1,3
-82.60894543,41.42588636,13875,FALSE,1,3.1,3
-82.61087572,41.42731402,13876,FALSE,1,3.1,3
-82.61508,41.43003832,13877,FALSE,1,3.1,3
-82.61831509,41.43178082,13878,FALSE,1,3.1,3
-82.62251907,41.43473904,13879,FALSE,1,3.1,3
-82.6255937,41.43652412,13880,FALSE,1,3.1,3
-82.6268987,41.43718122,13881,FALSE,1,3.1,3
-82.62808888,41.43795703,13882,FALSE,1,3.1,3
-82.63261316,41.44115354,13883,FALSE,1,3.1,3
-82.63361269,41.44172032,13884,FALSE,1,3.1,3
-82.63460482,41.4424088,13885,FALSE,1,3.1,3
-82.64310425,41.44889903,13886,FALSE,1,3.1,3
-82.64379866,41.44933047,13887,FALSE,1,3.1,3
-82.64552321,41.45086406,13888,FALSE,1,3.1,3
-82.65406856,41.4577041,13889,FALSE,1,3.1,3
-82.66058453,41.46353246,13890,FALSE,1,3.1,3
-82.66325497,41.4657772,13891,FALSE,1,3.1,3
